ID_Estudiante,Numero_Documento,Fecha_Nacimiento,Sexo,Estrato,Municipio_Residencia,Tipo_Sangre,EPS,Semestre_Actual,Creditos_Aprobados
7129713,1038562108,2008-09-10,Masculino,3,El Carmen de Viboral,AB+,Coosalud,9,142
6875719,1061160889,1998-10-21,Femenino,2,Abejorral,AB-,Savia Salud,8,121
5302004,1086255072,2000-01-27,No binario,2,Abejorral,O+,Sura,2,30
2213391,1097400329,1994-08-20,Masculino,1,Guarne,B-,Savia Salud,5,83
8297538,1021280657,2003-05-18,Masculino,4,El Carmen de Viboral,AB+,Savia Salud,5,73
4414280,1087830648,1991-07-28,Femenino,3,La Ceja,O+,Sanitas,3,53
8077637,1097160269,2004-12-11,No binario,3,Abejorral,O+,Sanitas,6,85
7289516,1041741597,1999-07-17,Femenino,3,Rionegro,A-,Coosalud,5,90
6707279,1058365245,2007-01-10,Femenino,6,Marinilla,B-,Sura,10,164
8598867,1048688946,2003-08-03,Femenino,5,Abejorral,AB+,Sura,9,136
7691255,1062936574,2002-08-27,Masculino,3,El Retiro,O-,Sura,5,72
6160678,1088530244,2003-07-24,Femenino,4,Abejorral,O-,Salud Total,7,116
6510652,1051347335,1997-03-30,Femenino,1,El Retiro,O+,Nueva EPS,10,170
6497914,1081147861,2006-08-29,Masculino,5,El Carmen de Viboral,A-,Salud Total,2,34
1357710,1012955635,2003-09-08,Femenino,5,La Union,A-,Savia Salud,1,12
5567863,1016878684,2003-01-25,Masculino,4,El Carmen de Viboral,O+,Coosalud,2,33
5210378,1098324565,2005-07-26,Femenino,1,Santuario,O-,Savia Salud,7,124
3385759,1042176832,2000-12-24,Masculino,2,Santuario,A-,Savia Salud,10,167
7919074,1046058445,1993-01-19,Masculino,6,El Carmen de Viboral,AB-,Sura,5,91
1868089,1057623854,2003-06-27,Masculino,4,La Ceja,AB+,Sanitas,1,19
3431077,1080563324,1994-06-28,Masculino,4,La Ceja,A+,Sanitas,6,90
3063542,1046997628,2008-09-06,Masculino,4,La Ceja,O+,Savia Salud,3,48
7606606,1015367976,1997-10-23,Masculino,6,La Ceja,A-,Savia Salud,10,158
2916580,1017141207,1998-05-24,Femenino,2,Rionegro,AB-,Coosalud,1,12
5231572,1033304576,2002-09-21,Femenino,1,La Union,O+,Sura,8,137
6234473,1083912961,1992-07-28,Masculino,3,La Ceja,B+,Sanitas,10,153
3999544,1057461719,1993-05-04,Femenino,6,Guarne,O-,Salud Total,7,125
6773363,1091075418,2005-06-03,Femenino,5,Santuario,O-,Coosalud,4,69
4708175,1017178513,2008-10-16,Masculino,4,Abejorral,AB+,Sura,6,106
2057912,1038916732,2000-05-26,Femenino,5,El Carmen de Viboral,B-,Sura,2,18
7212840,1084409141,2006-07-15,Masculino,2,Rionegro,B-,Salud Total,7,111
5123108,1016363435,2001-01-06,Femenino,2,Rionegro,AB-,Sura,4,65
4258192,1031812901,1995-10-08,Femenino,1,Abejorral,A-,Savia Salud,7,119
2138831,1061045653,2009-02-02,Masculino,4,El Retiro,AB-,Savia Salud,2,19
8182337,1063463297,1994-02-16,Femenino,2,Santuario,B+,Salud Total,8,124
2940599,1073535852,2007-03-20,Femenino,2,Santuario,AB+,Savia Salud,6,98
4687695,1042502561,2005-11-13,Femenino,4,Marinilla,AB-,Coosalud,3,40
3929128,1036731875,1994-12-21,Masculino,6,Abejorral,O+,Sura,2,17
9552724,1061505973,1999-06-05,Femenino,5,Marinilla,B+,Coosalud,6,105
3865614,1014075078,1991-11-01,Masculino,1,Rionegro,B-,Sura,3,45
2087068,1036150990,1993-05-18,Masculino,3,El Carmen de Viboral,A-,Sura,1,8
1381764,1055521007,1998-03-15,Femenino,1,Santuario,A-,Coosalud,5,70
4507100,1069431430,1995-02-21,No binario,3,Santuario,AB-,Nueva EPS,9,147
5277826,1044366560,1991-10-30,Femenino,4,El Carmen de Viboral,AB+,Salud Total,10,163
9151341,1020796545,1996-03-16,Femenino,2,Santuario,AB+,Salud Total,3,43
5192934,1032341672,2007-03-29,Femenino,4,El Retiro,O-,Nueva EPS,4,58
9098489,1035400042,2006-07-18,Femenino,6,Rionegro,A-,Sura,10,163
3741001,1060810396,2003-04-19,Masculino,4,La Union,B+,Savia Salud,5,88
2796245,1092246435,2005-01-08,Masculino,2,El Retiro,AB+,Salud Total,7,107
8564695,1064046509,2004-01-28,Masculino,6,El Carmen de Viboral,A+,Coosalud,9,144
6026708,1076039594,2007-05-26,Masculino,2,Santuario,B-,Sura,1,6
1379275,1064723338,2008-07-26,Femenino,5,La Ceja,O-,Salud Total,3,39
1375544,1080383975,2009-01-17,Masculino,5,Rionegro,O+,Sura,7,102
7128544,1066478666,2008-03-14,Masculino,3,La Ceja,O+,Savia Salud,2,23
4257679,1062479671,1999-06-15,Femenino,2,Rionegro,O+,Sura,3,40
7294027,1029213579,1994-06-26,Femenino,6,El Retiro,B-,Nueva EPS,5,76
3631331,1012087677,2007-02-12,Femenino,3,Rionegro,B-,Nueva EPS,3,35
8108898,1050244913,1999-06-22,Masculino,1,El Retiro,B+,Coosalud,4,54
5335433,1052175399,1992-06-05,Femenino,1,La Ceja,B-,Sura,6,86
7161710,1041871479,2002-06-12,No binario,2,Guarne,B-,Salud Total,9,138
4149853,1018671641,1993-05-24,Femenino,4,La Union,B+,Nueva EPS,4,64
3108697,1035940327,2003-09-27,Masculino,6,Rionegro,O+,Coosalud,7,110
8294705,1074068962,1999-10-29,Masculino,3,Santuario,B+,Sura,7,107
2479957,1077690741,1997-06-11,Masculino,5,El Carmen de Viboral,AB-,Coosalud,8,127
2832496,1091092393,1997-08-29,Masculino,2,El Carmen de Viboral,B+,Savia Salud,2,25
2830654,1035350583,2000-11-03,Femenino,4,Marinilla,B-,Nueva EPS,5,91
3993659,1084094173,2008-10-07,Masculino,2,El Carmen de Viboral,O-,Sanitas,1,13
8703825,1073930699,1997-03-20,Femenino,1,Santuario,AB+,Sanitas,9,151
9731125,1083617875,1993-08-21,Femenino,3,Abejorral,O+,Sanitas,8,132
2991591,1067439496,1998-03-02,Femenino,5,Abejorral,O+,Salud Total,2,33
3030724,1066101993,2003-10-21,Femenino,6,Marinilla,A+,Sanitas,2,40
2804114,1021476789,1999-04-11,Femenino,3,Santuario,AB-,Coosalud,6,97
3592461,1064337763,2000-08-22,No binario,6,Rionegro,AB+,Sanitas,1,8
6681464,1038251308,1995-05-05,Femenino,2,La Union,A-,Sanitas,4,69
3007692,1031975236,2000-10-27,Femenino,5,Marinilla,AB-,Sanitas,7,105
7685397,1042122579,1991-03-27,Masculino,5,El Carmen de Viboral,B-,Savia Salud,2,27
6855276,1030715483,2003-08-26,Masculino,1,Santuario,A-,Sura,2,30
1177822,1063143687,1994-10-24,Femenino,2,El Carmen de Viboral,B-,Savia Salud,4,64
6080668,1093089787,1999-12-20,Masculino,6,Santuario,O-,Sura,1,0
9796047,1079034643,1991-06-06,Femenino,1,La Union,A+,Coosalud,7,122
9131509,1053269656,1996-04-15,Masculino,5,Guarne,A+,Savia Salud,7,105
3759718,1093004299,2005-07-18,Femenino,1,Santuario,AB+,Savia Salud,4,70
2447346,1011615641,1997-10-31,Femenino,5,La Union,AB+,Sanitas,1,4
4868881,1015360236,2001-09-07,Femenino,3,Abejorral,A+,Salud Total,1,2
5972959,1036477321,1996-06-16,No binario,5,El Carmen de Viboral,A+,Savia Salud,7,125
4196147,1017975899,2000-12-20,Femenino,6,El Retiro,AB+,Nueva EPS,9,153
5782939,1024541465,1993-12-25,Masculino,4,Santuario,A+,Sura,7,120
8900477,1039241706,1998-03-12,Masculino,5,El Carmen de Viboral,A+,Nueva EPS,9,140
6878581,1070197421,1996-07-19,Masculino,2,Marinilla,B+,Savia Salud,3,53
3921479,1063556325,2000-11-20,Femenino,2,Rionegro,AB-,Nueva EPS,3,48
1610881,1091216136,1994-10-08,Masculino,2,La Union,B-,Sura,10,164
8883084,1089085080,1995-09-24,Masculino,2,La Ceja,O+,Salud Total,9,152
3608121,1039602203,1997-01-20,Masculino,2,El Carmen de Viboral,B-,Coosalud,7,123
1576510,1052190633,2002-01-19,Masculino,3,El Carmen de Viboral,AB+,Savia Salud,9,140
5832186,1044379519,1999-11-10,Femenino,6,Abejorral,A+,Savia Salud,4,55
9458180,1030215888,1999-11-19,Femenino,1,El Retiro,O-,Salud Total,6,92
2324465,1050644729,2006-12-27,Femenino,6,El Retiro,B+,Salud Total,3,36
5392338,1037182840,1996-04-09,Masculino,1,Guarne,O-,Sanitas,6,100
8685809,1090843322,2008-08-29,Masculino,2,La Union,O-,Sura,6,85
4477503,1065703303,2002-09-23,Masculino,4,Marinilla,AB-,Salud Total,8,130
9354919,1059622355,2002-11-19,Masculino,5,El Carmen de Viboral,A-,Nueva EPS,10,169
9646059,1091683799,2000-09-07,Femenino,1,Marinilla,B-,Sanitas,1,9
5459270,1089238913,2006-06-21,No binario,1,El Retiro,AB-,Sanitas,2,23
8242018,1083927221,1993-08-30,Femenino,5,El Retiro,B-,Savia Salud,7,117
9641909,1068737407,2004-07-18,Masculino,6,El Carmen de Viboral,AB-,Savia Salud,7,108
3012153,1060306006,1998-10-20,Masculino,3,El Retiro,A-,Salud Total,2,31
8369327,1021378968,1992-12-28,Femenino,5,La Union,AB+,Sanitas,9,138
5857977,1042597202,1994-10-31,Masculino,1,Abejorral,O+,Sanitas,10,157
4148379,1064274989,1999-01-01,Femenino,3,La Union,B-,Sanitas,5,90
1571918,1096932887,2008-11-23,Femenino,2,Guarne,AB+,Sura,8,130
5255610,1025412874,1992-03-18,Masculino,1,La Union,AB+,Savia Salud,9,157
5263274,1092886969,2008-08-28,Femenino,2,Rionegro,A-,Sanitas,4,68
5335720,1038381322,1998-06-18,Femenino,3,El Carmen de Viboral,AB-,Savia Salud,8,125
5718947,1022116699,2007-04-22,Femenino,4,Santuario,O+,Salud Total,6,100
3553559,1097452666,2003-08-12,Femenino,4,El Carmen de Viboral,B+,Sanitas,4,58
9754270,1085170132,1995-06-05,No binario,4,Rionegro,B-,Sanitas,1,9
2656062,1096161899,1995-12-26,No binario,3,Abejorral,O+,Salud Total,9,138
8744147,1041884944,2004-06-30,No binario,3,Abejorral,AB+,Sura,6,101
9899438,1019613793,2007-05-20,Masculino,4,Abejorral,B-,Sura,1,3
6189740,1088253165,1994-03-25,Femenino,4,Santuario,A-,Savia Salud,1,7
2649452,1090710592,2005-11-27,Masculino,4,Santuario,AB-,Sanitas,5,71
6832970,1075912573,2001-01-08,Masculino,5,La Ceja,B+,Sanitas,2,23
2585665,1094956210,2006-12-07,Femenino,1,Santuario,A-,Nueva EPS,7,122
2986002,1026295289,2004-11-18,Masculino,6,El Retiro,B+,Coosalud,1,4
8414883,1083344297,2005-01-21,Masculino,4,El Retiro,A-,Savia Salud,7,123
5006509,1039754162,2007-02-22,Femenino,3,Marinilla,A+,Savia Salud,2,18
7264333,1062758305,2003-05-19,Femenino,1,El Retiro,AB+,Salud Total,8,131
9577450,1040598318,2004-09-01,Masculino,4,Guarne,O-,Sanitas,5,92
2093145,1021788806,2007-01-11,Femenino,1,El Retiro,O-,Sanitas,10,170
6748130,1014036857,1993-08-24,Femenino,4,El Retiro,AB-,Sanitas,2,27
2634702,1091255392,2003-02-03,Masculino,6,La Union,B+,Savia Salud,7,106
1315669,1034342371,1997-06-17,Masculino,4,La Union,A+,Sura,1,2
8530617,1028800609,2000-05-21,Masculino,1,Santuario,AB+,Salud Total,7,113
6822667,1065154381,2003-01-28,Femenino,6,El Retiro,A-,Coosalud,2,33
4052208,1033317448,2003-10-17,Femenino,2,El Carmen de Viboral,O-,Nueva EPS,9,143
6659162,1068747984,2002-07-11,Femenino,2,Guarne,AB-,Savia Salud,6,95
4717900,1090456237,1997-04-07,Femenino,5,Abejorral,O-,Savia Salud,6,104
4837078,1055186373,2008-11-30,Femenino,1,La Union,AB+,Salud Total,7,117
6376939,1032178108,2005-06-18,Femenino,2,Guarne,O+,Savia Salud,3,39
3007772,1073901367,2003-05-15,Masculino,6,Marinilla,AB-,Sanitas,6,91
1356621,1050136321,1991-04-12,Femenino,6,Marinilla,A+,Coosalud,10,170
9944032,1041170510,2004-06-01,Femenino,4,Rionegro,O+,Sanitas,3,45
7615722,1067530875,1995-05-09,Masculino,4,La Union,A-,Sanitas,3,54
5938651,1018566726,1991-10-15,Masculino,5,Guarne,B-,Coosalud,7,126
1417838,1022521458,2002-11-02,Femenino,4,El Carmen de Viboral,O+,Savia Salud,1,8
6708388,1099533439,2009-01-11,Femenino,3,La Union,AB+,Sura,4,60
1141399,1070463067,2003-01-23,Masculino,6,Santuario,AB+,Nueva EPS,6,90
3531365,1091759725,2005-07-12,Masculino,2,Guarne,B+,Savia Salud,9,145
9885470,1061602708,1991-07-28,Masculino,1,Guarne,A-,Sura,2,19
8285593,1071552346,1997-02-20,Femenino,4,Santuario,A+,Coosalud,5,90
5912071,1060723291,1999-02-07,Femenino,1,La Ceja,B+,Nueva EPS,2,34
2989387,1032863108,1998-07-23,Masculino,6,Santuario,B+,Sura,7,125
4749872,1090720312,1999-11-11,Femenino,2,Abejorral,B-,Sura,5,72
6020201,1025480922,2006-11-14,Masculino,6,El Retiro,B-,Sura,3,35
6325919,1096220561,2001-06-04,Femenino,4,El Carmen de Viboral,B+,Sura,1,18
9847354,1052736429,1991-07-01,Masculino,4,Abejorral,B+,Salud Total,7,107
8723598,1016259198,1998-01-20,Femenino,4,La Ceja,A+,Sura,6,86
9111713,1012224097,2002-05-20,Masculino,3,El Retiro,O+,Sanitas,8,132
9487603,1068158187,1995-11-03,Masculino,5,El Retiro,A+,Salud Total,4,56
2287390,1043274244,1994-07-18,Masculino,4,Marinilla,B-,Salud Total,7,126
7722059,1016993064,2004-01-10,Masculino,4,Guarne,O-,Sura,6,95
6046276,1085777504,1998-10-05,Masculino,1,Santuario,AB-,Nueva EPS,4,59
5208613,1054177620,2003-03-07,Masculino,3,Marinilla,O+,Sanitas,7,111
7967678,1070680264,2006-03-26,Masculino,1,La Ceja,AB-,Coosalud,7,106
5319786,1027517966,2001-04-15,Femenino,3,La Ceja,O+,Salud Total,2,21
6088556,1083619203,2005-03-30,Femenino,6,Rionegro,B+,Salud Total,8,132
3520129,1097575066,2000-06-12,Femenino,6,Guarne,B+,Salud Total,9,140
6240911,1061616848,2000-08-15,Masculino,6,Santuario,AB-,Nueva EPS,9,154
1390406,1062969063,1998-07-13,Femenino,2,Marinilla,O+,Salud Total,7,103
6350198,1012697871,1991-10-12,Femenino,2,Santuario,O+,Sanitas,8,127
6747721,1028361575,2001-09-03,Femenino,4,Marinilla,B+,Sura,7,113
3523147,1058026472,1994-03-14,Masculino,6,La Union,B-,Salud Total,8,126
2230542,1084165516,1996-06-12,Femenino,2,La Union,B-,Savia Salud,4,68
7408683,1028824590,1993-06-30,Femenino,3,Abejorral,A+,Salud Total,2,35
9801609,1055727117,2008-08-07,Femenino,3,El Carmen de Viboral,AB-,Nueva EPS,2,39
1453737,1029785122,1995-10-03,Femenino,2,El Carmen de Viboral,B-,Sanitas,10,164
8172854,1020979229,2007-08-26,Masculino,3,Rionegro,A-,Sanitas,10,169
2136696,1067206854,2008-04-23,Masculino,6,La Union,O-,Savia Salud,8,138
3672865,1092983229,2001-01-09,Masculino,4,La Ceja,B-,Sanitas,4,64
4889570,1040607629,1993-02-12,Masculino,3,Santuario,B-,Nueva EPS,2,32
8919949,1013873264,2005-09-15,Femenino,5,Guarne,O-,Sanitas,10,167
4438171,1085739940,2000-06-16,Femenino,1,La Union,B-,Nueva EPS,6,87
8378308,1030039493,2004-05-18,Masculino,1,La Ceja,B+,Nueva EPS,9,145
9073678,1093073453,1993-07-21,Femenino,1,El Retiro,B-,Sanitas,2,27
7608944,1088441955,2001-09-26,Masculino,6,El Retiro,B+,Coosalud,5,90
9977712,1041804923,2000-06-04,Femenino,6,Marinilla,A+,Nueva EPS,2,39
2984559,1061711579,2001-07-07,Masculino,1,La Union,O+,Coosalud,3,55
7445523,1072859303,2006-12-24,Masculino,1,Abejorral,B-,Nueva EPS,6,102
1006783,1079088750,2005-10-15,Masculino,2,La Union,A+,Salud Total,1,23
7881326,1042849378,1995-05-10,Masculino,1,El Retiro,O+,Sanitas,6,87
7603182,1054023778,1996-03-23,Femenino,5,El Retiro,B-,Salud Total,6,90
5750976,1086908331,2007-03-08,Femenino,6,Guarne,O+,Sanitas,3,47
8587890,1072779920,2008-01-20,Femenino,6,Marinilla,O-,Salud Total,7,111
1901464,1079713217,2004-12-09,Masculino,1,La Union,AB-,Sura,8,141
9946391,1096699205,1999-03-13,Femenino,4,Rionegro,A+,Coosalud,9,155
6422403,1050660047,1991-10-13,Masculino,1,Marinilla,O-,Sura,2,39
1866604,1098262651,1996-09-14,Masculino,6,Marinilla,B-,Nueva EPS,7,115
9847312,1022419978,1993-08-15,Femenino,1,La Ceja,AB-,Sanitas,9,150
2174333,1093110771,2008-03-25,Masculino,5,Santuario,AB-,Savia Salud,5,71
7219797,1021955584,1995-08-24,Femenino,6,Abejorral,B-,Nueva EPS,9,139
7662366,1022733437,1995-01-08,Masculino,1,La Ceja,O-,Salud Total,3,56
1656409,1038378528,1996-08-25,Masculino,1,Santuario,A-,Sura,3,34
9065023,1017070544,1993-09-27,Masculino,4,El Carmen de Viboral,AB+,Savia Salud,6,93
1378756,1048295600,2006-05-23,Masculino,1,El Carmen de Viboral,B+,Savia Salud,1,9
5446221,1081865458,2004-01-01,Masculino,3,Marinilla,B-,Sura,8,121
4240821,1012231390,1995-09-06,Femenino,4,El Carmen de Viboral,B+,Coosalud,8,128
5632333,1074057319,2006-10-06,Masculino,2,Guarne,B-,Sanitas,1,1
1773555,1093009854,2000-08-16,Masculino,4,Abejorral,A-,Coosalud,7,106
7999415,1012266256,1997-09-06,Femenino,2,Rionegro,O+,Nueva EPS,5,92
8929936,1018509806,2001-05-31,Masculino,6,La Ceja,AB+,Sura,3,48
6090791,1059489657,1992-08-10,Masculino,6,El Retiro,A-,Savia Salud,3,55
1294343,1065427105,1995-08-22,Masculino,5,Marinilla,O+,Savia Salud,9,160
2748359,1064802881,1996-04-06,Masculino,1,Guarne,B+,Sura,9,149
9546259,1033267617,1997-07-30,Femenino,4,El Carmen de Viboral,AB+,Sura,2,39
2474089,1013889135,1997-11-11,Femenino,5,Abejorral,B-,Sura,9,154
2233826,1026451463,2007-10-23,Masculino,5,Santuario,B-,Salud Total,8,128
3800849,1039451926,1993-03-01,Masculino,5,Guarne,B+,Salud Total,1,24
6581183,1049614643,1995-04-04,Masculino,3,Guarne,O-,Salud Total,5,82
2050162,1038707304,2001-03-31,No binario,4,Santuario,B-,Sura,3,50
2922299,1028616350,2001-10-13,Masculino,6,El Carmen de Viboral,A-,Sanitas,8,124
2790392,1086964401,2004-11-05,Masculino,3,El Carmen de Viboral,AB-,Savia Salud,5,69
7385088,1062733158,1997-03-24,Masculino,3,La Ceja,B-,Nueva EPS,10,168
1781435,1090455367,1998-12-02,Femenino,2,El Retiro,AB-,Savia Salud,6,96
8880480,1050074281,2008-12-14,Masculino,6,La Ceja,B-,Sura,1,3
8117950,1044837803,1997-09-06,Masculino,5,Marinilla,A-,Sanitas,6,109
3075041,1068023716,1997-01-16,Femenino,6,Marinilla,O-,Salud Total,7,103
2546644,1071585500,2006-06-07,Masculino,5,Rionegro,B-,Nueva EPS,1,10
2821925,1037345762,2005-11-26,Masculino,6,Abejorral,B-,Sura,10,170
6803773,1012126531,2006-10-28,Masculino,2,La Ceja,A+,Coosalud,7,126
6761141,1025170548,1998-03-11,Femenino,5,El Retiro,B+,Coosalud,6,92
9509269,1069176017,1991-11-19,Femenino,5,Rionegro,B-,Salud Total,6,109
8254406,1089071966,2003-06-22,Masculino,2,La Union,A-,Sanitas,5,77
6790753,1076722571,2000-05-25,Masculino,4,El Carmen de Viboral,AB-,Sanitas,10,170
1411420,1061204865,2002-01-30,Masculino,6,Marinilla,AB+,Nueva EPS,10,162
9128697,1014682300,1993-12-23,Femenino,6,Guarne,A+,Sura,8,125
9813851,1042888106,1998-04-27,Femenino,2,Guarne,AB-,Sanitas,10,167
5379998,1015636745,1995-05-26,Femenino,4,La Union,O+,Coosalud,8,120
1835332,1032066463,2004-04-13,Masculino,6,La Union,A-,Nueva EPS,9,157
8295370,1054085699,2002-06-20,Femenino,6,El Carmen de Viboral,O-,Sura,9,142
4297684,1064240331,1996-01-10,Femenino,4,Rionegro,A+,Coosalud,7,119
4417598,1028280546,1993-05-24,Femenino,1,Santuario,A-,Nueva EPS,9,146
4237638,1027207477,2001-12-19,Femenino,3,Marinilla,A-,Savia Salud,5,83
5782559,1065192333,1995-03-26,Masculino,5,Abejorral,O-,Nueva EPS,2,23
8843485,1076477959,2001-10-02,Masculino,4,La Ceja,AB+,Nueva EPS,4,68
9001877,1037580032,2008-06-20,Masculino,6,Marinilla,AB+,Coosalud,5,77
4587485,1031124701,2003-02-27,Femenino,2,La Union,A-,Nueva EPS,8,137
5567464,1056340237,2000-01-23,Masculino,4,Marinilla,O-,Coosalud,1,8
2452980,1015159793,2003-01-21,Masculino,3,Rionegro,A+,Coosalud,1,15
6453768,1017425568,2007-03-29,Masculino,5,El Carmen de Viboral,A-,Sura,4,56
2321974,1042904978,2003-05-30,Femenino,6,La Union,A-,Coosalud,9,138
2353111,1087333142,1991-03-30,Masculino,5,La Ceja,AB+,Sanitas,10,159
4952790,1097220473,1992-04-17,Femenino,3,Marinilla,A-,Coosalud,7,102
9765135,1062088703,1996-05-13,Masculino,4,La Ceja,A-,Salud Total,4,54
2493716,1091749025,1995-08-16,Masculino,6,Marinilla,AB+,Nueva EPS,9,147
3245193,1050753933,2009-01-14,Masculino,6,Abejorral,A+,Salud Total,8,135
7650266,1099189436,1993-05-15,Femenino,6,Abejorral,A-,Sanitas,8,120
7525471,1012857999,1992-02-24,Masculino,3,Santuario,B-,Coosalud,1,3
1527554,1039545831,1996-08-13,Masculino,4,El Carmen de Viboral,O+,Nueva EPS,8,124
5367253,1049425916,1996-05-19,Masculino,3,El Carmen de Viboral,A+,Coosalud,4,69
3513217,1067816130,1998-03-02,Masculino,6,Abejorral,O+,Savia Salud,1,17
6746417,1084558597,2008-05-27,Femenino,1,La Ceja,A-,Coosalud,8,127
8741699,1095768787,1998-12-11,Femenino,3,Marinilla,O+,Nueva EPS,4,61
3201700,1093301587,2006-07-21,Femenino,3,Guarne,A+,Sura,2,18
5110383,1082239573,1993-12-22,Masculino,4,Marinilla,A+,Nueva EPS,6,98
8498894,1035896545,1993-04-04,Masculino,3,El Carmen de Viboral,A-,Nueva EPS,6,85
9850381,1022235919,1998-07-13,Femenino,6,La Ceja,AB-,Sura,3,51
5064984,1028346704,2005-12-05,Femenino,2,El Retiro,A+,Nueva EPS,6,93
3792601,1073797257,1992-05-28,Masculino,1,La Union,O-,Sanitas,10,153
1324722,1074324218,2008-10-30,Masculino,3,Guarne,A-,Coosalud,1,5
4073418,1046895415,2004-03-25,Masculino,6,La Ceja,B+,Sura,4,64
2821389,1051620431,2002-02-12,Masculino,2,Marinilla,AB-,Coosalud,7,119
7623441,1039695999,1997-07-26,Masculino,3,El Carmen de Viboral,A+,Salud Total,4,65
6273145,1074502981,1997-04-30,Femenino,4,Santuario,B+,Savia Salud,2,25
4142162,1084309290,1996-06-09,Femenino,3,Santuario,AB+,Savia Salud,3,52
3137749,1056988458,2004-03-09,Femenino,2,El Retiro,O+,Nueva EPS,8,129
7812201,1064693181,2000-10-18,Masculino,3,Santuario,B+,Sanitas,9,145
8439563,1096898212,1992-09-29,Femenino,6,Rionegro,A+,Nueva EPS,9,143
4218348,1085834249,2001-10-08,Femenino,4,Guarne,AB+,Nueva EPS,1,6
7979176,1015684260,2002-11-16,Femenino,2,Abejorral,A+,Savia Salud,9,150
6142810,1094802584,1994-03-16,Masculino,1,Abejorral,A+,Sura,1,11
3706617,1064844711,1999-08-03,Masculino,4,Guarne,O+,Sura,5,82
6693457,1016448462,1992-09-03,Femenino,4,El Retiro,A+,Coosalud,3,58
3938962,1043514262,1995-11-28,Masculino,3,Guarne,O-,Savia Salud,3,47
8945877,1058370488,1995-06-30,Femenino,4,Abejorral,O-,Nueva EPS,8,136
8698541,1088326553,1998-01-17,Masculino,4,Santuario,O-,Salud Total,8,132
9639464,1094935176,1994-07-23,Masculino,6,La Union,B-,Sura,10,160
6979969,1014737028,1997-05-17,Masculino,6,Marinilla,O-,Nueva EPS,10,159
7441938,1027759853,2000-12-03,Femenino,4,Abejorral,B+,Salud Total,3,54
3970243,1033047660,2006-11-18,Femenino,5,El Carmen de Viboral,A-,Coosalud,8,143
7292631,1040658615,2003-01-03,Masculino,1,Rionegro,B-,Sura,4,51
8201217,1037821824,1999-04-21,Femenino,5,La Union,O+,Sanitas,8,125
8586874,1021372457,1994-01-11,Femenino,6,La Union,A-,Coosalud,9,147
6254884,1057000076,2003-11-14,Femenino,4,La Union,AB-,Savia Salud,6,104
1006811,1082366193,2006-05-23,Masculino,4,Santuario,O-,Nueva EPS,6,89
7620498,1099102456,2008-07-12,Femenino,2,Guarne,B+,Sura,10,170
9824032,1033670215,2002-10-02,Masculino,1,Abejorral,O-,Nueva EPS,6,104
1223247,1090014435,2004-05-28,Femenino,6,Abejorral,O-,Nueva EPS,9,155
9408934,1059372044,1995-08-31,Masculino,3,El Retiro,O-,Sura,10,170
7378087,1038413004,2006-08-09,No binario,6,El Retiro,AB+,Sura,8,129
4501080,1048452611,2000-01-05,Masculino,5,El Retiro,B+,Sura,8,119
2422319,1069038040,2003-03-06,Femenino,3,La Union,AB-,Nueva EPS,8,133
7003859,1074078941,1993-05-01,No binario,4,El Carmen de Viboral,A-,Coosalud,2,23
1273808,1092003608,2003-08-16,Masculino,2,La Union,B+,Coosalud,7,117
9422077,1025996865,2005-02-23,Femenino,3,Marinilla,AB-,Coosalud,10,162
7721480,1067938281,1996-05-06,Masculino,1,Guarne,O-,Savia Salud,1,19
5055600,1091440169,1999-01-30,Masculino,5,Marinilla,B-,Savia Salud,9,160
3381899,1070695274,1999-03-31,Femenino,2,Santuario,B-,Sanitas,4,57
1631250,1020903783,2001-10-29,Femenino,6,El Carmen de Viboral,O+,Savia Salud,4,58
4575765,1065008743,2006-10-08,Femenino,5,Santuario,AB-,Sura,6,100
2040790,1050678658,2007-01-27,Femenino,4,El Carmen de Viboral,AB+,Salud Total,5,80
7997636,1078058162,1994-11-17,Femenino,4,Marinilla,B+,Sanitas,3,46
5271964,1021629222,2003-12-31,Masculino,1,Abejorral,O-,Coosalud,6,89
9651438,1010614290,2005-01-21,Femenino,2,La Ceja,B+,Coosalud,9,141
2634103,1052361874,2002-09-15,Femenino,2,Rionegro,AB+,Savia Salud,10,170
